"PERIOD","DECL","PRCCODE","PRCCODE_LABEL","INDICATORS","Value","Flag and Footnotes"
"Jan.-Dec. 2016","Croatia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","342,330,400",""
"Jan.-Dec. 2016","Croatia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2016","EUROPEAN UNION (28)","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","38,800,000,000","(4)"
"Jan.-Dec. 2016","EUROPEAN UNION (28)","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","839,318,354","(3)"
"Jan.-Dec. 2016","Cyprus","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2016","Cyprus","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2017","France","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,982,884,700",""
"Jan.-Dec. 2017","France","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","75,857,100",""
"Jan.-Dec. 2017","Netherlands","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,682,560,000",""
"Jan.-Dec. 2017","Netherlands","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2017","Germany","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","8,149,783,400",""
"Jan.-Dec. 2017","Germany","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","330,841,902",""
"Jan.-Dec. 2017","Italy","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,326,989,949",""
"Jan.-Dec. 2017","Italy","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2017","United Kingdom","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","5,607,742,000",""
"Jan.-Dec. 2017","United Kingdom","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2017","Ireland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2017","Ireland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2017","Denmark","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","335,108,415",""
"Jan.-Dec. 2017","Denmark","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","163,756",""
"Jan.-Dec. 2017","Greece","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","363,271,148",""
"Jan.-Dec. 2017","Greece","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2017","Portugal","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","745,406,628",""
"Jan.-Dec. 2017","Portugal","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","27,722,554",""
"Jan.-Dec. 2017","Spain","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","3,623,743,000",""
"Jan.-Dec. 2017","Spain","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","246,689,000",""
"Jan.-Dec. 2017","Belgium","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,448,850,756",""
"Jan.-Dec. 2017","Belgium","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2017","Luxemburg","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2017","Luxemburg","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2017","Iceland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(2)"
"Jan.-Dec. 2017","Iceland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2017","Norway","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","237,608,066",""
"Jan.-Dec. 2017","Norway","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","10,580,808",""
"Jan.-Dec. 2017","Sweden","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","479,607,800",""
"Jan.-Dec. 2017","Sweden","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2017","Finland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","413,583,530",""
"Jan.-Dec. 2017","Finland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2017","Austria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","891,706,526",""
"Jan.-Dec. 2017","Austria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","31,227,041",""
"Jan.-Dec. 2017","Malta","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2017","Malta","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2017","Estonia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","140,045,000",""
"Jan.-Dec. 2017","Estonia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2017","Latvia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","79,537,167",""
"Jan.-Dec. 2017","Latvia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2017","Lithuania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","297,729,434",""
"Jan.-Dec. 2017","Lithuania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","81,848",""
"Jan.-Dec. 2017","Poland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","3,969,179,300",""
"Jan.-Dec. 2017","Poland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","69,640,800",""
"Jan.-Dec. 2017","Czechia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,850,104,800",""
"Jan.-Dec. 2017","Czechia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","70,714,800",""
"Jan.-Dec. 2017","Slovakia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","195,576,547",""
"Jan.-Dec. 2017","Slovakia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","4,623,986",""
"Jan.-Dec. 2017","Hungary","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","607,368,000",""
"Jan.-Dec. 2017","Hungary","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","21,320,000",""
"Jan.-Dec. 2017","Romania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,760,554,200",""
"Jan.-Dec. 2017","Romania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","42,321,300",""
"Jan.-Dec. 2017","Bulgaria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","485,166,331",""
"Jan.-Dec. 2017","Bulgaria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2017","Slovenia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2017","Slovenia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2017","Croatia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","333,803,400",""
"Jan.-Dec. 2017","Croatia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2017","EUROPEAN UNION (28)","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","39,900,000,000","(4)"
"Jan.-Dec. 2017","EUROPEAN UNION (28)","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","953,273,226",""
"Jan.-Dec. 2017","Cyprus","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2017","Cyprus","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2018","France","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,981,318,800",""
"Jan.-Dec. 2018","France","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","81,303,600",""
"Jan.-Dec. 2018","Netherlands","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,729,530,000",""
"Jan.-Dec. 2018","Netherlands","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","106,560,000",""
"Jan.-Dec. 2018","Germany","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","8,295,009,300",""
"Jan.-Dec. 2018","Germany","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","361,815,015",""
"Jan.-Dec. 2018","Italy","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,602,041,731",""
"Jan.-Dec. 2018","Italy","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2018","United Kingdom","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","4,513,705,000",""
"Jan.-Dec. 2018","United Kingdom","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","4,513,705",""
"Jan.-Dec. 2018","Ireland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2018","Ireland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2018","Denmark","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","342,661,191",""
"Jan.-Dec. 2018","Denmark","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","952,112",""
"Jan.-Dec. 2018","Greece","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","449,068,463",""
"Jan.-Dec. 2018","Greece","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2018","Portugal","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","723,826,672",""
"Jan.-Dec. 2018","Portugal","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","23,628,655",""
"Jan.-Dec. 2018","Spain","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","3,641,409,000",""
"Jan.-Dec. 2018","Spain","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","215,646,000",""
"Jan.-Dec. 2018","Belgium","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2018","Belgium","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2018","Luxemburg","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2018","Luxemburg","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2018","Iceland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(2)"
"Jan.-Dec. 2018","Iceland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2018","Norway","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","536,680,656",""
"Jan.-Dec. 2018","Norway","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","8,643,323",""
"Jan.-Dec. 2018","Sweden","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","504,498,200",""
"Jan.-Dec. 2018","Sweden","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":","(2)"
"Jan.-Dec. 2018","Finland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","392,821,450",""
"Jan.-Dec. 2018","Finland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2018","Austria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","804,759,421",""
"Jan.-Dec. 2018","Austria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","33,103,241",""
"Jan.-Dec. 2018","Malta","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2018","Malta","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2018","Estonia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","137,252,000",""
"Jan.-Dec. 2018","Estonia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2018","Latvia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","82,347,170",""
"Jan.-Dec. 2018","Latvia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","0",""
"Jan.-Dec. 2018","Lithuania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","290,456,184",""
"Jan.-Dec. 2018","Lithuania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","257,941",""
"Jan.-Dec. 2018","Poland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","4,029,906,900",""
"Jan.-Dec. 2018","Poland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","106,315,400",""
"Jan.-Dec. 2018","Czechia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,951,910,800",""
"Jan.-Dec. 2018","Czechia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","85,567,000",""
"Jan.-Dec. 2018","Slovakia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","172,615,476",""
"Jan.-Dec. 2018","Slovakia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","9,846,337",""
"Jan.-Dec. 2018","Hungary","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","588,772,000",""
"Jan.-Dec. 2018","Hungary","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","23,520,000",""
"Jan.-Dec. 2018","Romania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,766,776,300",""
"Jan.-Dec. 2018","Romania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT","46,773,400",""
